,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
18,65.49068946838379,1.8551183919499576,0.03402900695800781,0.009423757224303804,0.001,"(50, 50)",200,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'max_iter': 200}",0.7639711502355184,0.763732364311406,0.7462471939590781,0.7566877625097872,0.7518520591221554,0.756498106027589,0.006853959473409713,25,0.8049267688963989,0.80669858256314,0.8084981472875793,0.8048311073396831,0.8054900718898781,0.8060889355953359,0.001376035718863888
19,138.20190873146058,37.40067857514914,0.07679557800292969,0.011292083357267451,0.001,"(50, 50)",500,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'max_iter': 500}",0.7611383858164651,0.7660886624183357,0.7475581132672579,0.7510204411633071,0.7537577115429067,0.7559126628416546,0.0067710456302582656,29,0.8129984775292827,0.8114724324263727,0.8153756708194957,0.8112849585648666,0.8067242683095855,0.8115711615299206,0.0028318035016194573
20,143.7921021461487,34.40123696044922,0.06961636543273926,0.022241220977584457,0.001,"(50, 50)",1000,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'max_iter': 1000}",0.7611383858164651,0.7660886624183357,0.7475581132672579,0.7510204411633071,0.7537577115429067,0.7559126628416546,0.0067710456302582656,29,0.8129984775292827,0.8114724324263727,0.8153756708194957,0.8112849585648666,0.8067242683095855,0.8115711615299206,0.0028318035016194573
21,88.16673917770386,2.450750316124218,0.04661374092102051,0.012483250091341082,0.001,"(100, 50)",200,"{'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 200}",0.7622098596343796,0.7617850318568407,0.7491627050772872,0.7629413948589886,0.7544616564893011,0.7581121295833595,0.005422574270294594,14,0.8149279863879657,0.8177423542927018,0.8266878337633574,0.8193276102141644,0.8221961892648013,0.8201763947845981,0.0040166948198090404
22,139.63556509017945,41.55487728336528,0.03390727043151855,0.003693024640623493,0.001,"(100, 50)",500,"{'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 500}",0.7631071054305549,0.7605333328181713,0.7455989232107296,0.7585152541863976,0.7446703994676465,0.7544850030226999,0.007777592494549795,35,0.8382519088652077,0.8281719360484578,0.8296363491397589,0.8227271139296697,0.8297064320739422,0.8296987480114073,0.0049818741412210555
23,142.7920705795288,45.025876453260324,0.03490805625915527,0.0024678321840346613,0.001,"(100, 50)",1000,"{'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 1000}",0.759714620635569,0.7605333328181713,0.7455989232107296,0.7585152541863976,0.7446703994676465,0.7538065060637027,0.007115633280107073,36,0.8382769896547236,0.8281719360484578,0.8296363491397589,0.8227271139296697,0.8297064320739422,0.8297037641693106,0.004990488815452393
24,37.791545963287355,1.4311784664430665,0.020353269577026368,0.005931709189266562,0.01,"(50,)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (50,), 'max_iter': 200}",0.769478238557597,0.7597728451652015,0.7506370153699399,0.7573469980219623,0.7502004538966752,0.7574871102022751,0.00705762756605285,20,0.7840090238752082,0.7845082028776048,0.7878937131419064,0.7836308373017162,0.7846398792972918,0.7849363312987454,0.001521939468864561
25,56.82309937477112,6.808265199067553,0.019105911254882812,0.0021367502591294277,0.01,"(50,)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (50,), 'max_iter': 500}",0.7687402515783127,0.7667816722460655,0.7510725723355756,0.7592225962692539,0.7507538285207519,0.759314184189992,0.007560772020987512,9,0.7852012161651943,0.7847274459254419,0.7899462336261044,0.7862564467318232,0.784441562528098,0.7861145809953323,0.0020129112040451523
26,57.523007249832155,8.601040870014115,0.02598738670349121,0.009332299144010537,0.01,"(50,)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (50,), 'max_iter': 1000}",0.7687402515783127,0.7667816722460655,0.7510725723355756,0.7592225962692539,0.7507538285207519,0.759314184189992,0.007560772020987512,9,0.7852012161651943,0.7847274459254419,0.7899462336261044,0.7862564467318232,0.784441562528098,0.7861145809953323,0.0020129112040451523
27,57.48943209648132,2.659289711887488,0.04298691749572754,0.009542047765067634,0.01,"(100,)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (100,), 'max_iter': 200}",0.7734445615581977,0.7688725758134433,0.7531857273409583,0.7556693219223883,0.749604768212526,0.7601553909695028,0.009301699131765455,7,0.7947022543286499,0.7963555457083177,0.7996552420673059,0.7974624985734027,0.7968940473503131,0.7970139176055978,0.0016105545216423918
28,96.02389583587646,23.782172125110137,0.02997894287109375,0.004648282876104424,0.01,"(100,)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (100,), 'max_iter': 500}",0.773877380149419,0.7662676694595602,0.7526991702120676,0.7549513305544501,0.7600289040868102,0.7615648908924614,0.0077254508858483235,3,0.7964587274009305,0.797897912828197,0.8000717626501496,0.8015122294608019,0.8028054949519376,0.7997492254584033,0.0023155013491957
29,95.38060030937194,19.208298065141086,0.029772853851318358,0.011759172182640481,0.01,"(100,)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (100,), 'max_iter': 1000}",0.773877380149419,0.7662676694595602,0.7526991702120676,0.7549513305544501,0.7600289040868102,0.7615648908924614,0.0077254508858483235,3,0.7964587274009305,0.797897912828197,0.8000717626501496,0.8015122294608019,0.8028054949519376,0.7997492254584033,0.0023155013491957
30,88.39410696029663,8.235367734798547,0.07497901916503906,0.022221306880726564,0.01,"(50, 50)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (50, 50), 'max_iter': 200}",0.7643388778987465,0.7628659523359671,0.7473155892946801,0.7567613464071893,0.7539537377053306,0.7570471007283828,0.006186790984704073,24,0.8044121339095844,0.8056370123801849,0.8078423763001006,0.8040085858148343,0.8043651816964227,0.8052530580202255,0.0014068531480752027
31,122.19003114700317,30.661999567019272,0.0339261531829834,0.012876845057427078,0.01,"(50, 50)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (50, 50), 'max_iter': 500}",0.7654104753539408,0.7672930778844803,0.7480947397137832,0.7633322052934969,0.7466194734820919,0.7581499943455586,0.00891321410574652,12,0.808326642899102,0.8065272745786487,0.8161319298309504,0.8090930167059213,0.8086897627473478,0.8097537253523941,0.0033074640930668545
32,132.1243915081024,41.211710538922866,0.05082998275756836,0.02343730681748453,0.01,"(50, 50)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (50, 50), 'max_iter': 1000}",0.7654104753539408,0.7672930778844803,0.7480947397137832,0.7633322052934969,0.7466194734820919,0.7581499943455586,0.00891321410574652,12,0.808326642899102,0.8065272745786487,0.8161319298309504,0.8090930167059213,0.8086897627473478,0.8097537253523941,0.0033074640930668545
33,80.90535101890563,3.850170587457073,0.037216901779174805,0.011602562288563711,0.01,"(100, 50)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'max_iter': 200}",0.7633596970378892,0.7629911385275074,0.7515219464495212,0.7600892287403592,0.7514730918055406,0.7578870205121635,0.005338624905847651,18,0.8151949342062804,0.8185829150440997,0.8249843957109402,0.8180425148454119,0.8203134380224132,0.819423639565829,0.0032314090558575306
34,121.03035435676574,21.706832769479252,0.029966354370117188,0.0038856366277073727,0.01,"(100, 50)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'max_iter': 500}",0.7670947360399892,0.7627227051809475,0.7473035018954445,0.7563863090708969,0.7482338281233423,0.756348216062124,0.0077945288531886675,26,0.8273793547478102,0.827234217537787,0.8364572459438343,0.8223446235320709,0.8303127566669796,0.8287456396856964,0.004627069611605978
35,108.51144189834595,18.134587549322298,0.017707395553588866,0.009104059895193011,0.01,"(100, 50)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'max_iter': 1000}",0.7670947360399892,0.7627227051809475,0.7473035018954445,0.7563863090708969,0.7482338281233423,0.756348216062124,0.0077945288531886675,26,0.8273793547478102,0.827234217537787,0.8364572459438343,0.8223446235320709,0.8303127566669796,0.8287456396856964,0.004627069611605978
