,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,70.87604837417602,5.7326598521502925,0.07130317687988282,0.005623559366896085,0.001,"(100, 50)",200,"{'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 200}",0.9784888277637764,0.9752277871232476,0.9715915643870219,0.9745335676912886,0.9712800280957913,0.9742243550122252,0.0026415474176339627,3,0.9855186498666999,0.9859326788042021,0.9866156652613381,0.985889092555426,0.9860357354293844,0.98599836438341,0.0003546372552954146
22,138.11230640411378,37.67851138961932,0.07682795524597168,0.0040665562253846535,0.001,"(100, 50)",500,"{'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 500}",0.9754391738004803,0.9739373042925207,0.9695758936585223,0.9743537165210205,0.9692662782847961,0.972514473311468,0.002574768255317757,35,0.9882016488006065,0.9878257045550237,0.9886382483665881,0.9860066226392326,0.9874565454977098,0.9876257539718323,0.0008996663569190966
23,145.47115864753724,41.83392432487093,0.07846617698669434,0.01485512228227625,0.001,"(100, 50)",1000,"{'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'max_iter': 1000}",0.9752992736674699,0.9739373042925207,0.9695758936585223,0.9743537165210205,0.9692662782847961,0.9724864932848659,0.0025434025833861516,36,0.9881794070498658,0.9878257045550237,0.9886382483665881,0.9860066226392326,0.9874565454977098,0.987621305621684,0.0008968584845751739
24,33.97049460411072,2.6376151206159446,0.06310601234436035,0.006508964240898845,0.01,"(50,)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (50,), 'max_iter': 200}",0.9771164632474105,0.9742467026269631,0.9696378916696495,0.9729714051006042,0.9695463694190956,0.9727037664127446,0.0028737752068980324,33,0.9782135540361684,0.9785546347589947,0.979265039379474,0.9785046509797403,0.9789518096588575,0.9786979377626469,0.0003683960665568465
25,49.09164881706238,8.873558871638412,0.0581632137298584,0.006462499642308442,0.01,"(50,)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (50,), 'max_iter': 500}",0.9774860656270573,0.9748467526798491,0.970205523877239,0.9733917805202217,0.969749909710193,0.973136006482912,0.0028971871573106344,24,0.9791277484868228,0.9787518676574073,0.9799689393761981,0.9789225534028637,0.9795817735638214,0.9792705764974226,0.00044612399627347467
26,51.996889972686766,5.397032907269799,0.06605825424194336,0.00539574864503586,0.01,"(50,)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (50,), 'max_iter': 1000}",0.9774860656270573,0.9748467526798491,0.970205523877239,0.9733917805202217,0.969749909710193,0.973136006482912,0.0028971871573106344,24,0.9791277484868228,0.9787518676574073,0.9799689393761981,0.9789225534028637,0.9795817735638214,0.9792705764974226,0.00044612399627347467
27,46.78487091064453,3.669786824134258,0.06976380348205566,0.006054617436347543,0.01,"(100,)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (100,), 'max_iter': 200}",0.9781366573479111,0.975960606781259,0.9707786939212497,0.9740869854595088,0.9707672907903933,0.9739460468600644,0.0028905413477491293,8,0.9809362408855927,0.981448776714954,0.9821923901763072,0.9814023109071773,0.9815883862581933,0.981513620988445,0.0004040494903146812
28,72.80748267173767,10.837449914979633,0.0661137580871582,0.007316283893001434,0.01,"(100,)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (100,), 'max_iter': 500}",0.978121361662217,0.9753848022724332,0.9710789235115646,0.9744221721434481,0.9711134991115504,0.9740241517402426,0.0026811634527107173,6,0.981740448370499,0.9818308084698611,0.9825978863429297,0.9823048180032207,0.9820627111336395,0.9821073344640301,0.00031391214275204484
29,67.23923544883728,12.353354410162913,0.06332273483276367,0.009607787292241194,0.01,"(100,)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (100,), 'max_iter': 1000}",0.978121361662217,0.9753848022724332,0.9710789235115646,0.9744221721434481,0.9711134991115504,0.9740241517402426,0.0026811634527107173,6,0.981740448370499,0.9818308084698611,0.9825978863429297,0.9823048180032207,0.9820627111336395,0.9821073344640301,0.00031391214275204484
30,66.84199562072754,6.679049799655568,0.08900308609008789,0.019730928863487894,0.01,"(50, 50)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (50, 50), 'max_iter': 200}",0.977905677464159,0.9744615419971667,0.9714636084008867,0.9745035159456739,0.9703726680184824,0.9737414023652737,0.0026448940145683917,14,0.9828465616128853,0.983328665027477,0.984133654772068,0.9833746749628245,0.9834457398410568,0.9834258592432622,0.00041207330403037146
31,112.35396537780761,56.94726186336574,0.09273056983947754,0.04170996554301105,0.01,"(50, 50)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (50, 50), 'max_iter': 500}",0.9781511227426589,0.9750518808032769,0.9719737511379827,0.9739848338841978,0.9711274475200938,0.974057807217642,0.002477056199950862,4,0.9834660566518131,0.9840240389157608,0.9843636878492423,0.9844658480807034,0.9841404904368527,0.9840920243868746,0.0003499576484303472
32,110.17400207519532,39.26259125297511,0.07526893615722656,0.017789614194293275,0.01,"(50, 50)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (50, 50), 'max_iter': 1000}",0.9781511227426589,0.9750518808032769,0.9719737511379827,0.9739848338841978,0.9711274475200938,0.974057807217642,0.002477056199950862,4,0.9834660566518131,0.9840240389157608,0.9843636878492423,0.9844658480807034,0.9841404904368527,0.9840920243868746,0.0003499576484303472
33,72.73508915901184,3.0900977265469827,0.08630800247192383,0.00646280811832614,0.01,"(100, 50)",200,"{'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'max_iter': 200}",0.9787093725798193,0.9750942389718245,0.971660995583052,0.9752860146527672,0.9718133170536712,0.9745127877682268,0.002606420925491398,1,0.9854243269133417,0.9857351562036443,0.986482060075518,0.9856878032383087,0.9858873398388786,0.9858433372539382,0.0003525242418545378
34,125.47399682998658,22.108220715197454,0.055023908615112305,0.009345211679947361,0.01,"(100, 50)",500,"{'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'max_iter': 500}",0.9766831345640861,0.9742877738901878,0.971218457246731,0.974820628524305,0.9699383590443753,0.9733896706539371,0.0024627973470471823,22,0.9871561813455826,0.987229417181382,0.9879727615472808,0.9857724522382534,0.9872783062748604,0.9870818237174719,0.0007175154590641985
35,109.44168052673339,20.616832243967238,0.03491511344909668,0.01135289199582362,0.01,"(100, 50)",1000,"{'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'max_iter': 1000}",0.9766831345640861,0.9742877738901878,0.971218457246731,0.974820628524305,0.9699383590443753,0.9733896706539371,0.0024627973470471823,22,0.9871561813455826,0.987229417181382,0.9879727615472808,0.9857724522382534,0.9872783062748604,0.9870818237174719,0.0007175154590641985
